path,title,source_url,evidence_url,rights_basis,obligations,decision,notes
docs/archive/research-papers/by-topic/15-3d-stacking-architectures/vertical_nand_ferroelectric_paradigm_2024.pdf,vertical_nand_ferroelectric_paradigm_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/16-photonic-ferroelectric-hybrids/ann_photonic_algorithms_implementation_2024.pdf,ann_photonic_algorithms_implementation_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/16-photonic-ferroelectric-hybrids/hybrid_photonic_attention_accelerator_2025.pdf,hybrid_photonic_attention_accelerator_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/16-photonic-ferroelectric-hybrids/optical_neural_networks_progress_2024.pdf,optical_neural_networks_progress_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/16-photonic-ferroelectric-hybrids/photonic_electronic_hpc_ai_2024.pdf,photonic_electronic_hpc_ai_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/16-photonic-ferroelectric-hybrids/photonic_neural_networks_review_2023.pdf,photonic_neural_networks_review_2023,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/17-security-cryptography/fefet_puf_charge_domain_computing_2025.pdf,fefet_puf_charge_domain_computing_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/17-security-cryptography/memristor_puf_lightweight_crypto_2022.pdf,memristor_puf_lightweight_crypto_2022,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/18-ald-process-control/fefet_heterogeneous_codoped_hfo2_2025.pdf,fefet_heterogeneous_codoped_hfo2_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/18-ald-process-control/hzo_coald_wakefree_2024.pdf,hzo_coald_wakefree_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/18-ald-process-control/hzo_ferroelectric_memristor_2023.pdf,hzo_ferroelectric_memristor_2023,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/18-ald-process-control/hzo_multilayer_ferroelectricity_ald_2022.pdf,hzo_multilayer_ferroelectricity_ald_2022,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/18-ald-process-control/rapid_cooling_ultrathin_hzo_ald_2025.pdf,rapid_cooling_ultrathin_hzo_ald_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/19-variability-yield/fefet_nvmemory_challenges_2023.pdf,fefet_nvmemory_challenges_2023,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/19-variability-yield/fefet_storage_technology_2024.pdf,fefet_storage_technology_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/19-variability-yield/igzo_fefet_retention_2025.pdf,igzo_fefet_retention_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/19-variability-yield/temperature_variability_fefet_modeling_2024.pdf,temperature_variability_fefet_modeling_2024,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/by-topic/23-cryogenic-operation/fesquid_cryo_cam_2025.pdf,fesquid_cryo_cam_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/external-research/Adv Elect Materials - 2024 - Shin - In2Se3 Synthesized by the FWF Method for Neuromorphic Computing.pdf,Adv Elect Materials - 2024 - Shin - In2Se3 Synthesized by the FWF Method for Neuromorphic Computing,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/external-research/in2se3_silicon_compatible_2025.pdf,in2se3_silicon_compatible_2025,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
docs/archive/research-papers/external-research/urban_mining_fjh_2021.pdf,urban_mining_fjh_2021,,,Not for public mirroring,,remove,Archive-only or corrupted copy; purge from current tree and history.
validation/literature/_incoming/alscn_pmc9607415.pdf,Characterization of Ferroelectric Al0.7Sc0.3N Thin Film on Pt and Mo Electrodes,https://doi.org/10.3390/mi13101629,https://pmc.ncbi.nlm.nih.gov/articles/PMC9607415/,"none for this file; it is an HTML “Preparing to download” shim, not the paper PDF",none,remove,Explicit redistribution evidence is required before changing this row to keep.
validation/literature/_incoming/mdpi_ma13132968.pdf,A Comprehensive Study on the Effect of TiN Top and Bottom Electrodes on Atomic Layer Deposited Ferroelectric Hf0.5Zr0.5O2 Thin Films,https://doi.org/10.3390/ma13132968,https://www.mdpi.com/1996-1944/13/13/2968,CC BY 4.0,"attribution, retain license notice/link, indicate changes",keep-with-conditions,Explicit redistribution evidence is required before changing this row to keep.
validation/literature/_incoming/pzt_nano14050432.pdf,Interfacial Polarization Control Engineering and Ferroelectric PZT/Graphene Heterostructure Integrated Application,https://doi.org/10.3390/nano14050432,https://www.mdpi.com/2079-4991/14/5/432,"none for this file; it is an HTML “Access Denied” shim, not the paper PDF",none,remove,Explicit redistribution evidence is required before changing this row to keep.
validation/literature/_incoming/pzt_nano14050432_mdpires.pdf,Interfacial Polarization Control Engineering and Ferroelectric PZT/Graphene Heterostructure Integrated Application,https://doi.org/10.3390/nano14050432,https://www.mdpi.com/2079-4991/14/5/432,CC BY 4.0,"attribution, retain license notice/link, indicate changes",keep-with-conditions,Explicit redistribution evidence is required before changing this row to keep.
